query_id,corpus_id
qd49825e0,dd497d14e
qd49825e0,dd4bee25c
qd49825e0,dd4c57766
qd49825e0,dd4bfdaea
qd497a3b8,dd4c4bc68
qd497a3b8,dd497a3f4
qd497a3b8,dd4c41a88
qd497a3b8,dd49763da
qd497a3b8,dd4c46150
qd497a3b8,dd4bd25ac
qd497a3b8,dd4bbc8f6
qd497a3b8,dd4bc2e5e
qd497a3b8,dd4bcee8e
qd497a3b8,dd4ba5d86
qd497c528,dd497c582
qd497c528,dd4c4e0f8
qd497c528,dd4b974d4
qd497c528,dd4c04f66
qd497c528,dd4c5bdf2
qd497c528,dd497fd7c
qd497c528,dd4c09a2a
qd497c528,dd4b894d8
qd497c528,dd4ba3d92
qd497c528,dd4c00dee
qd498f394,dd4c4e0f8
qd498f394,dd4c4bc68
qd498f394,dd4c46150
qd498f394,dd497a3f4
qd498f394,dd4bd25ac
qd498f394,dd4c00dee
qd498f394,dd4be0756
qd498f394,dd4baed28
qd498f394,dd4c41a88
qd498f394,dd497340a
qd4980326,dd4ba2a5a
qd4980326,dd4c51c44
qd4980326,dd4b97e7a
qd4980326,dd4b9fe5e
qd4980326,dd4c20842
qd4980326,dd4bbb370
qd4980326,dd4bd6166
qd4980326,dd4bea4b8
qd4980326,dd4bb25d6
qd4980326,dd4bb82e2
qd498cc2a,dd4b94ed2
qd498cc2a,dd497ad9a
qd498cc2a,dd4c66176
qd498cc2a,dd4c0781a
qd498cc2a,dd4ba534a
qd498cc2a,dd497cdca
qd498cc2a,dd4bd73ea
qd498cc2a,dd4bbf27c
qd498cc2a,dd4bbe1b0
qd498cc2a,dd4b8c340
qd497b7e0,dd4c091f6
qd497b7e0,dd496f2ec
qd497b7e0,dd4c544d0
qd497b7e0,dd4b99a18
qd497b7e0,dd4bc9a9c
qd497b7e0,dd4c1201c
qd497b7e0,dd4bce7a4
qd497b7e0,dd4b889f2
qd497b7e0,dd4bd3d9e
qd497b7e0,dd4bfda0e
qd498ed9a,dd4ba3d92
qd498ed9a,dd4c3dc30
qd498ed9a,dd496df64
qd498ed9a,dd4c59cf0
qd498ed9a,dd4c111ee
qd498ed9a,dd4c50f60
qd498ed9a,dd4bd3d9e
qd498ed9a,dd497848c
qd498ed9a,dd4c58382
qd498ed9a,dd4baa548
qd498e660,dd4c178a0
qd498e660,dd4c1fcb2
qd498e660,dd4c648e4
qd498e660,dd49827d4
qd498e660,dd4b9a08a
qd498e660,dd4b916e2
qd498e660,dd4b94ff4
qd498e660,dd4c1e48e
qd498e660,dd4c53d0a
qd498e660,dd4ba4e36
qd498d5e4,dd497edaa
qd498d5e4,dd4bb3026
qd498d5e4,dd4c32894
qd498d5e4,dd4b8c4ee
qd498d5e4,dd4bc0adc
qd498d5e4,dd4976682
qd498d5e4,dd4c13e26
qd498d5e4,dd4b9cccc
qd498d5e4,dd4bc2044
qd498d5e4,dd4ba002a
qd497c92e,dd4c37dd0
qd497c92e,dd4bf06ba
qd497c92e,dd4bcdcaa
qd497c92e,dd49797ec
qd497c92e,dd4c558b2
qd497c92e,dd4ba5fa2
qd497c92e,dd4c26116
qd497c92e,dd4b9da64
qd497c92e,dd4c4af66
qd497c92e,dd4bc91dc
qd498c428,dd4bbb17c
qd498c428,dd4b8ebcc
qd498c428,dd4bd519e
qd498c428,dd496d938
qd498c428,dd4b912fa
qd498c428,dd4ba3e6e
qd498c428,dd4ba91e8
qd498c428,dd4be0b84
qd498c428,dd4b93d66
qd498c428,dd4b87a02
qd4978d1a,dd4b979de
qd4978d1a,dd4ba07d2
qd4978d1a,dd4b95e86
qd4978d1a,dd4bce6be
qd4978d1a,dd4bac398
qd4978d1a,dd4c5f290
qd4978d1a,dd4bd938e
qd4978d1a,dd4be1f98
qd4978d1a,dd4b9cbaa
qd4978d1a,dd4c4ca28
qd49792ba,dd4bbc040
qd49792ba,dd4985452
qd49792ba,dd497d70c
qd49792ba,dd4c0ce78
qd49792ba,dd4b8e8f2
qd49792ba,dd497848c
qd49792ba,dd4c2423a
qd49792ba,dd4ba276c
qd49792ba,dd4bf11a0
qd49792ba,dd4b9e234
qd4980a06,dd4980a42
qd4980a06,dd4be45d6
qd4980a06,dd4b9f7f6
qd4980a06,dd4b87d18
qd4980a06,dd4c35fb2
qd4980a06,dd4c51212
qd4980a06,dd4bad2b6
qd4980a06,dd4c121fc
qd4980a06,dd4bb99da
qd4980a06,dd4bd1800
qd4973c3e,dd4bdb3be
qd4973c3e,dd4973c8e
qd4973c3e,dd4c31ebc
qd4973c3e,dd4b9cfc4
qd4973c3e,dd4bd3d9e
qd4973c3e,dd497a156
qd4973c3e,dd4c19290
qd4973c3e,dd4bfd69e
qd4973c3e,dd4bb9458
qd4973c3e,dd4c4e62a
qd4986d0c,dd49797ec
qd4986d0c,dd4b8da4c
qd4986d0c,dd4bca276
qd4986d0c,dd4ba5fa2
qd4986d0c,dd4bd7caa
qd4986d0c,dd4ba122c
qd4986d0c,dd4c52d60
qd4986d0c,dd4b8af54
qd4986d0c,dd4bf3ee6
qd4986d0c,dd4bcdaf2
qd498650a,dd498655a
qd498650a,dd4bc6fe0
qd498650a,dd4c4cf78
qd498650a,dd4c05bc8
qd498650a,dd4bb1e4c
qd498650a,dd4bf30e0
qd498650a,dd4b8df74
qd498650a,dd4bc000a
qd498650a,dd4ba90f8
qd498650a,dd4b8d254
qd498c8b0,dd49870ae
qd498c8b0,dd4979602
qd498c8b0,dd4bc53f2
qd498c8b0,dd4c4cf78
qd498c8b0,dd4b9a63e
qd498c8b0,dd4c38ce4
qd498c8b0,dd4bb1e4c
qd498c8b0,dd497d504
qd498c8b0,dd4bb5d12
qd498c8b0,dd4ba543a
qd49781b2,dd49781f8
qd49781b2,dd4c51988
qd49781b2,dd4bb216c
qd49781b2,dd4b9a936
qd49781b2,dd4c1311a
qd49781b2,dd4be27ae
qd49781b2,dd498a524
qd49781b2,dd4bb8fa8
qd49781b2,dd4970e26
qd49781b2,dd4b9d514
qd498b1b8,dd498b1f4
qd498b1b8,dd4c0d670
qd498b1b8,dd4ba7a78
qd498b1b8,dd4bc75f8
qd498b1b8,dd4bdf78e
qd498b1b8,dd4b89cbc
qd498b1b8,dd4bcbcf2
qd498b1b8,dd496d15e
qd498b1b8,dd4bf6f9c
qd498b1b8,dd49901cc
qd497214a,dd4972226
qd497214a,dd4bbe1b0
qd497214a,dd4bd5eb4
qd497214a,dd4c0b726
qd497214a,dd49870ae
qd497214a,dd4be90a4
qd497214a,dd4bcce18
qd497214a,dd4bbf27c
qd497214a,dd4ba9d28
qd497214a,dd4bc28d2
qd4972b4a,dd4972b86
qd4972b4a,dd4baed28
qd4972b4a,dd4bad4e6
qd4972b4a,dd4bb10f0
qd4972b4a,dd497da9a
qd4972b4a,dd4c0f696
qd4972b4a,dd4c4d108
qd4972b4a,dd4bc7eb8
qd4972b4a,dd4c24e1a
qd4972b4a,dd4bf1060
qd4979c6a,dd4c47582
qd4979c6a,dd4bdb65c
qd4979c6a,dd4bbd300
qd4979c6a,dd4bc45a6
qd4979c6a,dd4c17616
qd4979c6a,dd49749cc
qd4979c6a,dd4b9aab2
qd4979c6a,dd4c5a7ea
qd4979c6a,dd496f026
qd4979c6a,dd4bc1842
qd498c2de,dd498c338
qd498c2de,dd4bdbf80
qd498c2de,dd4c49468
qd498c2de,dd497314e
qd498c2de,dd4ba302c
qd498c2de,dd4b90ada
qd498c2de,dd4b8e2a8
qd498c2de,dd4c558b2
qd498c2de,dd4baad2c
qd498c2de,dd4b8f324
qd496e4f0,dd496e554
qd496e4f0,dd4bc314c
qd496e4f0,dd4c02784
qd496e4f0,dd4c520b8
qd496e4f0,dd4bcd6a6
qd496e4f0,dd4ba4ad0
qd496e4f0,dd4bc04e2
qd496e4f0,dd4c4e788
qd496e4f0,dd4bcf1ae
qd496e4f0,dd4c20130
qd4988300,dd49797ec
qd4988300,dd4c3b1d8
qd4988300,dd4bca276
qd4988300,dd4ba5fa2
qd4988300,dd498af42
qd4988300,dd4bcef88
qd4988300,dd497587c
qd4988300,dd4be38b6
qd4988300,dd4ba3c48
qd4988300,dd4c4ff98
qd497b4e8,dd497b524
qd497b4e8,dd4ba7a78
qd497b4e8,dd4c08e0e
qd497b4e8,dd4b96ca0
qd497b4e8,dd4c4e0f8
qd497b4e8,dd4b974d4
qd497b4e8,dd4bb90d4
qd497b4e8,dd4bca866
qd497b4e8,dd4b994c8
qd497b4e8,dd4b894d8
qd496fbca,dd496fc06
qd496fbca,dd4bc7b52
qd496fbca,dd4bc7c60
qd496fbca,dd4976a9c
qd496fbca,dd4b8f518
qd496fbca,dd4c4ee72
qd496fbca,dd496d5d2
qd496fbca,dd4bb7108
qd496fbca,dd4b8de70
qd496fbca,dd4bd4820
qd4970ce6,dd4970d36
qd4970ce6,dd4bb51aa
qd4970ce6,dd4b8b4d6
qd4970ce6,dd4987a22
qd4970ce6,dd4ba4e36
qd4970ce6,dd4b9b7f0
qd4970ce6,dd4bdb968
qd4970ce6,dd4c3ecde
qd4970ce6,dd4c1fcb2
qd4970ce6,dd4c30b66
qd49885da,dd4974620
qd49885da,dd49763da
qd49885da,dd4bf91ac
qd49885da,dd4be678c
qd49885da,dd4979094
qd49885da,dd4c57b08
qd49885da,dd4b8d65a
qd49885da,dd4b8e64a
qd49885da,dd4bc5dac
qd49885da,dd4bee7ac
qd4982112,dd4b973b2
qd4982112,dd4982158
qd4982112,dd4bb5506
qd4982112,dd4c2bb20
qd4982112,dd4c0a39e
qd4982112,dd4b9dc1c
qd4982112,dd4bb3b48
qd4982112,dd4bb655a
qd4982112,dd4baaef8
qd4982112,dd4c0d670
qd498411a,dd4bcd94e
qd498411a,dd4bd230e
qd498411a,dd4bea9d6
qd498411a,dd4bb6b4a
qd498411a,dd4c5ee94
qd498411a,dd4beac7e
qd498411a,dd497a156
qd498411a,dd4b90684
qd498411a,dd4b8b4d6
qd498411a,dd4970516
qd498d21a,dd4c4fb38
qd498d21a,dd4bf84f0
qd498d21a,dd4c55e7a
qd498d21a,dd4bc7b52
qd498d21a,dd496fc06
qd498d21a,dd4b9c66e
qd498d21a,dd4bfe2a6
qd498d21a,dd4bf83c4
qd498d21a,dd4c4ee72
qd498d21a,dd4b8f518
qd4982770,dd4c1fcb2
qd4982770,dd4983698
qd4982770,dd49827d4
qd4982770,dd4c178a0
qd4982770,dd4c58d46
qd4982770,dd4c3ecde
qd4982770,dd4b94ff4
qd4982770,dd4b882ae
qd4982770,dd4c53d0a
qd4982770,dd4c34c0c
qd498de22,dd4976a9c
qd498de22,dd4bc7c60
qd498de22,dd496d5d2
qd498de22,dd496fc06
qd498de22,dd4b8f518
qd498de22,dd4bc7b52
qd498de22,dd4c4ee72
qd498de22,dd4bd4820
qd498de22,dd4bb7108
qd498de22,dd4b8c7be
qd498a5e2,dd4bb6b4a
qd498a5e2,dd4c5ee94
qd498a5e2,dd49811d6
qd498a5e2,dd4bd230e
qd498a5e2,dd4bd711a
qd498a5e2,dd497b164
qd498a5e2,dd497a156
qd498a5e2,dd4c53260
qd498a5e2,dd4bea9d6
qd498a5e2,dd4bcd94e
qd498ce96,dd4b91048
qd498ce96,dd4b8f842
qd498ce96,dd4ba057a
qd498ce96,dd4b87796
qd498ce96,dd4bfd216
qd498ce96,dd4c3f79c
qd498ce96,dd4b981e0
qd498ce96,dd4c14146
qd498ce96,dd4ba0660
qd498ce96,dd4c3d8a2
qd497b95c,dd497b9d4
qd497b95c,dd4c528e2
qd497b95c,dd4bbf380
qd497b95c,dd4bb4980
qd497b95c,dd4bef5da
qd497b95c,dd4b9ec5c
qd497b95c,dd4bb7270
qd497b95c,dd4970aa2
qd497b95c,dd4c5b0c8
qd497b95c,dd4bafc78
qd4978306,dd497774e
qd4978306,dd4972b86
qd4978306,dd4baed28
qd4978306,dd4be687c
qd4978306,dd496ddd4
qd4978306,dd4bb2b58
qd4978306,dd4c3c8e4
qd4978306,dd4bc12fc
qd4978306,dd4bad4e6
qd4978306,dd496fd78
qd4988422,dd4bfabec
qd4988422,dd4bd1de6
qd4988422,dd4977f8c
qd4988422,dd4bb5402
qd4988422,dd4bdddee
qd4988422,dd4bc0adc
qd4988422,dd496df64
qd4988422,dd4bdbc06
qd4988422,dd4b8a7fc
qd4988422,dd4979b84
qd4981186,dd49811d6
qd4981186,dd4c5ee94
qd4981186,dd4c5d1d4
qd4981186,dd4bea9d6
qd4981186,dd4c53260
qd4981186,dd4bd711a
qd4981186,dd4c111ee
qd4981186,dd4bcd94e
qd4981186,dd4c63502
qd4981186,dd49833dc
qd4976d12,dd4976d62
qd4976d12,dd4c2ed52
qd4976d12,dd4986424
qd4976d12,dd4bc9a9c
qd4976d12,dd4bb6b4a
qd4976d12,dd4bc12fc
qd4976d12,dd4c1ddd6
qd4976d12,dd498d95e
qd4976d12,dd4bc16bc
qd4976d12,dd4c5d508
qd4971344,dd4c3d78a
qd4971344,dd4b916e2
qd4971344,dd4ba940e
qd4971344,dd4c0b9f6
qd4971344,dd496ce98
qd4971344,dd497314e
qd4971344,dd4be3ac8
qd4971344,dd4bb3ea4
qd4971344,dd496f026
qd4971344,dd4ba4e36
qd498cb30,dd4ba534a
qd498cb30,dd4bc33e0
qd498cb30,dd4bb1e4c
qd498cb30,dd4bbf27c
qd498cb30,dd4ba75b4
qd498cb30,dd4bc4c36
qd498cb30,dd4bf30e0
qd498cb30,dd4be90a4
qd498cb30,dd4b954d6
qd498cb30,dd4ba9d28
qd4989ac0,dd4bb26d0
qd4989ac0,dd4bc654a
qd4989ac0,dd4c20130
qd4989ac0,dd4c4dea0
qd4989ac0,dd4bc8c64
qd4989ac0,dd4bde186
qd4989ac0,dd4b894d8
qd4989ac0,dd4b9849c
qd4989ac0,dd4973c8e
qd4989ac0,dd4b8ea14
qd4987784,dd4c0e5c0
qd4987784,dd4bc0bea
qd4987784,dd4bb9b92
qd4987784,dd4b9cec0
qd4987784,dd4b99f4a
qd4987784,dd4b9ea7c
qd4987784,dd4b92614
qd4987784,dd4b9f292
qd4987784,dd4c1a4c4
qd4987784,dd4b89762
qd4983b3e,dd4c5d6ca
qd4983b3e,dd496ca2e
qd4983b3e,dd4bd7caa
qd4983b3e,dd4bbad1c
qd4983b3e,dd4bf3ee6
qd4983b3e,dd498d03a
qd4983b3e,dd4c539b8
qd4983b3e,dd49797ec
qd4983b3e,dd4bec2fe
qd4983b3e,dd4c580b2
qd497843c,dd4bd7caa
qd497843c,dd4bb6c12
qd497843c,dd4bbc040
qd497843c,dd4c0ce78
qd497843c,dd4bd74e4
qd497843c,dd4bd5eb4
qd497843c,dd4970318
qd497843c,dd4bc7db4
qd497843c,dd4b8983e
qd497843c,dd4c20c52
qd497feb2,dd497875c
qd497feb2,dd497ff02
qd497feb2,dd4bb82e2
qd497feb2,dd4c51b22
qd497feb2,dd49736c6
qd497feb2,dd4bd938e
qd497feb2,dd4c4e0f8
qd497feb2,dd4c46786
qd497feb2,dd4b974d4
qd497feb2,dd4c4cc62
qd4970de0,dd496ce98
qd4970de0,dd4970e26
qd4970de0,dd4bee25c
qd4970de0,dd4c1311a
qd4970de0,dd4c3fdbe
qd4970de0,dd4bcef88
qd4970de0,dd4be27ae
qd4970de0,dd4bb4796
qd4970de0,dd4be17fa
qd4970de0,dd4c3d78a
qd498694c,dd49869a6
qd498694c,dd4bb284c
qd498694c,dd4c2fb80
qd498694c,dd4ba6eac
qd498694c,dd4c602bc
qd498694c,dd4b9710a
qd498694c,dd4b8e802
qd498694c,dd4bee9d2
qd498694c,dd4bad72a
qd498694c,dd4b90ada
qd497fc46,dd4ba7f28
qd497fc46,dd4b8f1c6
qd497fc46,dd4c36fde
qd497fc46,dd4c08bd4
qd497fc46,dd4bcebb4
qd497fc46,dd4bb90d4
qd497fc46,dd4bfde14
qd497fc46,dd4bf9c7e
qd497fc46,dd4c2c872
qd497fc46,dd4b8ece4
qd496dc08,dd4c5efa2
qd496dc08,dd496dc80
qd496dc08,dd498655a
qd496dc08,dd4b8df74
qd496dc08,dd4ba90f8
qd496dc08,dd4bcf794
qd496dc08,dd4b9649e
qd496dc08,dd4ba534a
qd496dc08,dd4b8d254
qd496dc08,dd4b8b670
qd498fc86,dd4bbb370
qd498fc86,dd4becf7e
qd498fc86,dd4bcff28
qd498fc86,dd498048e
qd498fc86,dd4c5750e
qd498fc86,dd4bb6a78
qd498fc86,dd497be3e
qd498fc86,dd4c57766
qd498fc86,dd4b87796
qd498fc86,dd4b8da4c
qd496f404,dd496f454
qd496f404,dd4bb43c2
qd496f404,dd4b91e44
qd496f404,dd4b88498
qd496f404,dd4c1d62e
qd496f404,dd4c65154
qd496f404,dd4bebf02
qd496f404,dd4bc9bbe
qd496f404,dd4b8b4d6
qd496f404,dd4b89eec
qd49703d6,dd4bba18c
qd49703d6,dd4bc2044
qd49703d6,dd4c13e26
qd49703d6,dd4b88aa6
qd49703d6,dd4b90bb6
qd49703d6,dd4b9cccc
qd49703d6,dd497edaa
qd49703d6,dd4bc0adc
qd49703d6,dd4bb3026
qd49703d6,dd4c32894
qd4974436,dd496fc06
qd4974436,dd4976a9c
qd4974436,dd4c4ee72
qd4974436,dd4b8f518
qd4974436,dd4bc7c60
qd4974436,dd4bc7b52
qd4974436,dd496d5d2
qd4974436,dd4b917dc
qd4974436,dd4b9405e
qd4974436,dd4c6501e
qd4981bfe,dd497e4cc
qd4981bfe,dd4b9199e
qd4981bfe,dd4bf11a0
qd4981bfe,dd4bc0190
qd4981bfe,dd4bcf42e
qd4981bfe,dd4bc486c
qd4981bfe,dd4c346bc
qd4981bfe,dd4b993ba
qd4981bfe,dd4c63b10
qd4981bfe,dd4b9ed6a
qd4983256,dd4c04f66
qd4983256,dd4bd6166
qd4983256,dd4c439dc
qd4983256,dd4ba2a5a
qd4983256,dd4c35bd4
qd4983256,dd4c52d60
qd4983256,dd4c20842
qd4983256,dd4bbae02
qd4983256,dd4b8a9b4
qd4983256,dd4b8f1c6
qd496fd00,dd497d298
qd496fd00,dd4b9e234
qd496fd00,dd4ba5fa2
qd496fd00,dd498af42
qd496fd00,dd4c37dd0
qd496fd00,dd4c2423a
qd496fd00,dd4bdcc0a
qd496fd00,dd497d14e
qd496fd00,dd497587c
qd496fd00,dd4b9da64
qd4988a76,dd4c1bfb8
qd4988a76,dd4bc8b4c
qd4988a76,dd4c4f5de
qd4988a76,dd4c0781a
qd4988a76,dd4bb5d12
qd4988a76,dd4c159ec
qd4988a76,dd4c4ac6e
qd4988a76,dd4be90a4
qd4988a76,dd4bc80a2
qd4988a76,dd4c66176
qd497a926,dd4c0781a
qd497a926,dd4bb5d12
qd497a926,dd4b94ed2
qd497a926,dd4b8a46e
qd497a926,dd4ba534a
qd497a926,dd497cdca
qd497a926,dd4b9445a
qd497a926,dd4bef1ca
qd497a926,dd4bbf27c
qd497a926,dd4c25cf2
qd498c090,dd4c4af66
qd498c090,dd4c00844
qd498c090,dd497b06a
qd498c090,dd4b9ec5c
qd498c090,dd496e8ec
qd498c090,dd4c529be
qd498c090,dd4c2fb80
qd498c090,dd4985e7a
qd498c090,dd4bcb644
qd498c090,dd4bec2fe
qd4984a16,dd4973c8e
qd4984a16,dd4b95fc6
qd4984a16,dd4bb6b4a
qd4984a16,dd4b90684
qd4984a16,dd4c65154
qd4984a16,dd497d036
qd4984a16,dd4c2cb10
qd4984a16,dd4c111ee
qd4984a16,dd4bcd94e
qd4984a16,dd4c596a6
qd4970f34,dd4970f84
qd4970f34,dd496eee6
qd4970f34,dd4979f76
qd4970f34,dd4b9e8ce
qd4970f34,dd4bbbf6e
qd4970f34,dd497a67e
qd4970f34,dd498f754
qd4970f34,dd4bf55c0
qd4970f34,dd4c3d78a
qd4970f34,dd498c338
qd4971722,dd4b93d66
qd4971722,dd4974328
qd4971722,dd4bbd300
qd4971722,dd4bc26ca
qd4971722,dd4bed046
qd4971722,dd4bdac8e
qd4971722,dd4bc86ce
qd4971722,dd4b93e60
qd4971722,dd4bbb668
qd4971722,dd4bf4468
qd4987d7e,dd4981082
qd4987d7e,dd4bdf86a
qd4987d7e,dd4c4af66
qd4987d7e,dd4c4b6be
qd4987d7e,dd496e8ec
qd4987d7e,dd4bde83e
qd4987d7e,dd4c195b0
qd4987d7e,dd4c2dccc
qd4987d7e,dd4bf81e4
qd4987d7e,dd4c37dd0
qd496c9c0,dd4c5d6ca
qd496c9c0,dd496ca2e
qd496c9c0,dd4bbad1c
qd496c9c0,dd4bd7caa
qd496c9c0,dd498d03a
qd496c9c0,dd4bf3ee6
qd496c9c0,dd49797ec
qd496c9c0,dd4c539b8
qd496c9c0,dd4bec2fe
qd496c9c0,dd4c580b2
qd49856aa,dd4bedfe6
qd49856aa,dd4b9c948
qd49856aa,dd4bbe606
qd49856aa,dd4bc079e
qd49856aa,dd4b8b972
qd49856aa,dd4c57fa4
qd49856aa,dd4ba299c
qd49856aa,dd4c5169a
qd49856aa,dd4c5ee94
qd49856aa,dd4bcfe2e
qd49867da,dd498682a
qd49867da,dd49780b8
qd49867da,dd4ba3d92
qd49867da,dd4bfabec
qd49867da,dd4970516
qd49867da,dd4ba543a
qd49867da,dd4c473d4
qd49867da,dd4bd7f7a
qd49867da,dd4b9a63e
qd49867da,dd4bcef88
qd4987b12,dd4987b58
qd4987b12,dd4c5e048
qd4987b12,dd497b06a
qd4987b12,dd4c62fb2
qd4987b12,dd4980dd0
qd4987b12,dd4c34acc
qd4987b12,dd4bb8b20
qd4987b12,dd49775fa
qd4987b12,dd4c5a718
qd4987b12,dd4c098ea
qd497471a,dd497477e
qd497471a,dd4bb9e4e
qd497471a,dd4b8db3c
qd497471a,dd4b8705c
qd497471a,dd4c5f290
qd497471a,dd4be643a
qd497471a,dd4c4c636
qd497471a,dd4be6cb4
qd497471a,dd4c07df6
qd497471a,dd4ba1ef2
qd498cd6a,dd49781f8
qd498cd6a,dd4bb216c
qd498cd6a,dd4bb76ee
